Study_ID,Comparison_ID,Sampling_Date,response_var,Pair_Burn,Site_Burn,concentration_Burn,Area_watershed_km_Burn,Pair_Unburn,Site_Unburn,concentration_Unburn,Area_watershed_km_Unburn,pair_key,lnRR,conc_norm_Burn,conc_norm_Unburn,lnRR_area
Burd et al 2018,Burd_et_al_2018_C1,2016-04-29,DOC,Site_1,Notawohka Creek,17.8042328,321,Control_1,Scotty Creek,13.17460317,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3011452527317312,0.055464899688473526,0.0983179341044776,-0.5724560704473732
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-25,NO3,Site_2,DS2,0.006774194,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0,1.3548388e-4,2.615518918918919e-4,-0.657780036722654
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-26,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.59,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.193785986684654,0.038599999999999995,0.061389961389961396,-0.4639940500380002
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-26,NO3,Site_2,DS2,0.006774194,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0,1.3548388e-4,2.615518918918919e-4,-0.657780036722654
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-27,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.598,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.18876715557271118,0.038599999999999995,0.061698841698841704,-0.469012881149943
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-27,NO3,Site_2,DS2,0.0099354842,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.382992218706324,1.9870968400000002e-4,2.615518918918919e-4,-0.27478781801632995
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-28,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.606,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.18377338739222418,0.038599999999999995,0.06200772200772201,-0.47400664933042985
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-28,NO3,Site_2,DS2,0.0130967744,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.6592455779811462,2.6193548800000003e-4,2.615518918918919e-4,0.0014655412584924127
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-29,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.614,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17880443306903698,0.038599999999999995,0.062316602316602326,-0.4789756036536171
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-29,NO3,Site_2,DS2,0.0162580646,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.8754686758459658,3.25161292e-4,2.615518918918919e-4,0.21768863912331163
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-30,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.622,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17386004722357298,0.038599999999999995,0.06262548262548263,-0.4839199894990813
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-06-30,NO3,Site_2,DS2,0.0194193548,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.0531498459313324,3.88387096e-4,2.615518918918919e-4,0.3953698092086786
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-01,DOC,Site_2,DS2,1.93,50,Control_1_2_3,US1,1.63,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.16893998809812324,0.038599999999999995,0.06293436293436293,-0.4888400486245308
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-01,NO3,Site_2,DS2,0.022580645,50,Control_1_2_3,US1,0.006774194,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.2039727305164145,4.516129e-4,2.615518918918919e-4,0.5461926937937603
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-02,DOC,Site_2,DS2,1.9385714285714288,50,Control_1_2_3,US1,1.634285714285714,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17074548789512636,0.038771428571428575,0.06309983452840595,-0.4870345488275279
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-02,NO3,Site_2,DS2,0.02548387085714285,50,Control_1_2_3,US1,0.00935483914285714,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.002151971835166,5.09677417142857e-4,3.611907004964147e-4,0.344371935112512
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-03,DOC,Site_2,DS2,1.947142857142857,50,Control_1_2_3,US1,1.6385714285714286,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17253831456716195,0.03894285714285714,0.06326530612244899,-0.48524172215549227
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-03,NO3,Site_2,DS2,0.02838709671428571,50,Control_1_2_3,US1,0.01193548428571428,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.8664188649745586,5.677419342857142e-4,4.6082950910093746e-4,0.20863882825190455
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-04,DOC,Site_2,DS2,1.9557142857142855,50,Control_1_2_3,US1,1.6428571428571428,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17431860393115312,0.03911428571428571,0.063430777716492,-0.4834614327915008
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-04,NO3,Site_2,DS2,0.03129032257142857,50,Control_1_2_3,US1,0.01451612942857142,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.7680484611369257,6.258064514285713e-4,5.604683177054603e-4,0.11026842441427162
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-05,DOC,Site_2,DS2,1.9642857142857144,50,Control_1_2_3,US1,1.647142857142857,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17608648983161274,0.039285714285714285,0.06359624931053502,-0.48169354689104127
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-05,NO3,Site_2,DS2,0.03419354842857143,50,Control_1_2_3,US1,0.01709677457142857,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.6931471596704579,6.838709685714286e-4,6.601071263099835e-4,0.03536712294780365
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-06,DOC,Site_2,DS2,1.9728571428571429,50,Control_1_2_3,US1,1.6514285714285712,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17784210417696938,0.03945714285714286,0.06376172090457805,-0.4799379325456845
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-06,NO3,Site_2,DS2,0.03709677428571428,50,Control_1_2_3,US1,0.01967741971428571,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.6340582484074322,7.419354857142855e-4,7.597459349145062e-4,-0.023721788315222023
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-07,DOC,Site_2,DS2,1.981428571428571,50,Control_1_2_3,US1,1.6557142857142857,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.17958557697507968,0.03962857142857142,0.06392719249862107,-0.4781944597475742
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-07,NO3,Site_2,DS2,0.04000000014285714,50,Control_1_2_3,US1,0.02225806485714285,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.5861750492582953,8.000000028571427e-4,8.59384743519029e-4,-0.0716049874643588
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-08,DOC,Site_2,DS2,1.99,50,Control_1_2_3,US1,1.66,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.18131703636794919,0.0398,0.06409266409266409,-0.4764630003547048
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-08,NO3,Site_2,DS2,0.042903226,50,Control_1_2_3,US1,0.02483871,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.5465436978923353,8.5806452e-4,9.590235521235522e-4,-0.1112363388303188
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-09,DOC,Site_2,DS2,2.016,50,Control_1_2_3,US1,2.155,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.06667537334658888,0.04032,0.0832046332046332,-0.7244554100692429
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-09,NO3,Site_2,DS2,0.0487741938,50,Control_1_2_3,US1,0.0666129035,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.3116969476131475,9.754838759999999e-4,0.002571926776061776,-0.9694769843358014
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-10,DOC,Site_2,DS2,2.042,50,Control_1_2_3,US1,2.65,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.2606299202556571,0.040839999999999994,0.10231660231660232,-0.9184099569783112
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-10,NO3,Site_2,DS2,0.0546451616,50,Control_1_2_3,US1,0.108387097,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.6848483741615234,0.001092903232,0.0041848300000000005,-1.3426284108841775
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-11,DOC,Site_2,DS2,2.068,50,Control_1_2_3,US1,3.145,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.4192319335062211,0.04136,0.12142857142857144,-1.0770119702288752
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-11,NO3,Site_2,DS2,0.06051612939999999,50,Control_1_2_3,US1,0.1501612905,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.9088000552497637,0.0012103225879999998,0.005797733223938224,-1.5665800919724178
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-12,DOC,Site_2,DS2,2.0940000000000003,50,Control_1_2_3,US1,3.64,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.552907569200304,0.04188000000000001,0.14054054054054055,-1.210687605922958
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-12,NO3,Site_2,DS2,0.0663870972,50,Control_1_2_3,US1,0.191935484,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-1.0616565764039552,0.0013277419439999998,0.007410636447876448,-1.7194366131266094
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-13,DOC,Site_2,DS2,2.12,50,Control_1_2_3,US1,1.72,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.20909179785855955,0.0424,0.06640926640926641,-0.4486882388640946
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-13,NO3,Site_2,DS2,0.072258065,50,Control_1_2_3,US1,0.02483871,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.0678406237107716,0.0014451613,9.590235521235522e-4,0.4100605869881176
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-14,DOC,Site_2,DS2,2.14,50,Control_1_2_3,US1,2.7,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.23244594397652324,0.042800000000000005,0.10424710424710426,-0.8902259806991772
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-14,NO3,Site_2,DS2,0.083548387,50,Control_1_2_3,US1,0.103870968,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.21772348748764367,0.00167096774,0.004010462084942085,-0.8755035242102976
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-15,DOC,Site_2,DS2,4.79,50,Control_1_2_3,US1,4.5600000000000005,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.04920778789652904,0.0958,0.1760617760617761,-0.608572248826125
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-15,NO3,Site_2,DS2,0.383870968,50,Control_1_2_3,US1,0.084677419,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.5114575089366418,0.00767741936,0.0032693984169884175,0.8536774722139876
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-16,DOC,Site_2,DS2,4.1925,50,Control_1_2_3,US1,4.1325,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.014414664002184528,0.08385,0.15955598455598458,-0.6433653727204696
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-16,NO3,Site_2,DS2,0.30540322599999997,50,Control_1_2_3,US1,0.0691532255,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.4853082539269338,0.0061080645199999995,0.0026700087065637066,0.8275282172042797
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-17,DOC,Site_2,DS2,3.595,50,Control_1_2_3,US1,3.705,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.030139267575040145,0.0719,0.14305019305019306,-0.6879193042976943
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-17,NO3,Site_2,DS2,0.226935484,50,Control_1_2_3,US1,0.053629032,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.4425752023990959,0.00453870968,0.002070618996138996,0.784795165676442
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-18,DOC,Site_2,DS2,2.9975,50,Control_1_2_3,US1,3.2775000000000003,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.08930232873618565,0.05995,0.12654440154440155,-0.7470823654588395
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-18,NO3,Site_2,DS2,0.148467742,50,Control_1_2_3,US1,0.0381048385,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.3600264402364723,0.00296935484,0.001471229285714286,0.7022464035138182
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-19,DOC,Site_2,DS2,2.4,50,Control_1_2_3,US1,2.85,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,-0.17185025692665928,0.048,0.11003861003861005,-0.8296302936493133
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-19,NO3,Site_2,DS2,0.07,50,Control_1_2_3,US1,0.022580645,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.1314021186339578,0.0014000000000000002,8.718395752895753e-4,0.4736220819113038
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-20,DOC,Site_2,DS2,3.36,50,Control_1_2_3,US1,2.8000000000000003,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.1823215567939544,0.0672,0.10810810810810813,-0.47545847992869966
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-20,NO3,Site_2,DS2,0.1725537635,50,Control_1_2_3,US1,0.02174872652631579,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.0711536550690814,0.0034510752700000003,8.397191709002236e-4,1.4133736183464276
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-21,DOC,Site_2,DS2,4.32,50,Control_1_2_3,US1,2.75,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.4516544905775391,0.0864,0.10617760617760619,-0.20612554614511502
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-21,NO3,Site_2,DS2,0.275107527,50,Control_1_2_3,US1,0.02091680805263157,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.576608979706575,0.00550215054,8.075987665108716e-4,1.9188289429839214
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-22,DOC,Site_2,DS2,5.279999999999999,50,Control_1_2_3,US1,2.7,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.6706743247078866,0.10559999999999999,0.10424710424710426,0.01289428798523248
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-22,NO3,Site_2,DS2,0.3776612905,50,Control_1_2_3,US1,0.02008488957894736,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.934029966933662,0.0075532258100000004,7.754783621215197e-4,2.276249930211008
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-23,DOC,Site_2,DS2,6.24,50,Control_1_2_3,US1,2.65,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.8564205423832056,0.12480000000000001,0.10231660231660232,0.19864050566055141
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-23,NO3,Site_2,DS2,0.480215054,50,Control_1_2_3,US1,0.01925297110526316,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.2165686407788323,0.009604301079999999,7.433579577321684e-4,2.5587886040561783
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-24,DOC,Site_2,DS2,7.199999999999999,50,Control_1_2_3,US1,2.6,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.0185695809945732,0.144,0.1003861003861004,0.3607895442719191
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-24,NO3,Site_2,DS2,0.5827688175000001,50,Control_1_2_3,US1,0.01842105263157895,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.4542963929398,0.011655376350000001,7.112375533428166e-4,2.796516356217146
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-25,DOC,Site_2,DS2,8.16,50,Control_1_2_3,US1,2.55,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.1631508098056809,0.1632,0.09845559845559845,0.505370773083027
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-25,NO3,Site_2,DS2,0.6853225810000001,50,Control_1_2_3,US1,0.01758913415789474,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.6626083145856705,0.013706451620000002,6.791171489534648e-4,3.0048282778630164
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-26,DOC,Site_2,DS2,7.678461538461539,50,Control_1_2_3,US1,2.5,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.1221284747057714,0.1535692307692308,0.09652509652509653,0.4643484379831175
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-26,NO3,Site_2,DS2,0.6352109184615385,50,Control_1_2_3,US1,0.01675721568421052,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.635128146172963,0.01270421836923077,6.469967445641128e-4,2.977348109450309
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-27,DOC,Site_2,DS2,7.196923076923077,50,Control_1_2_3,US1,2.45,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.0775655596978058,0.14393846153846154,0.0945945945945946,0.4197855229751518
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-27,NO3,Site_2,DS2,0.585099255923077,50,Control_1_2_3,US1,0.01592529721052631,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.6038726366589615,0.011701985118461539,6.148763401747611e-4,2.9460925999363075
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-28,DOC,Site_2,DS2,6.7153846153846155,50,Control_1_2_3,US1,2.4,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,1.02893236803012,0.13430769230769232,0.09266409266409266,0.37115233130746594
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-28,NO3,Site_2,DS2,0.5349875933846154,50,Control_1_2_3,US1,0.0150933787368421,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.567987403286523,0.010699751867692309,5.827559357854094e-4,2.910207366563869
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-29,DOC,Site_2,DS2,6.233846153846154,50,Control_1_2_3,US1,2.35,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.9755781743228237,0.12467692307692309,0.09073359073359075,0.3177981376001696
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-29,NO3,Site_2,DS2,0.4848759308461539,50,Control_1_2_3,US1,0.01426146026315789,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.526332233034152,0.009697518616923077,5.506355313960575e-4,2.868552196311498
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-30,DOC,Site_2,DS2,5.752307692307692,50,Control_1_2_3,US1,2.3,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.9166919891523269,0.11504615384615384,0.0888030888030888,0.2589119524296729
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-30,NO3,Site_2,DS2,0.4347642683076924,50,Control_1_2_3,US1,0.01342954178947368,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.4773470807427533,0.008695285366153847,5.185151270067058e-4,2.8195670440200993
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-31,DOC,Site_2,DS2,5.270769230769231,50,Control_1_2_3,US1,2.25,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.8512460997780535,0.10541538461538462,0.08687258687258688,0.1934660630553997
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-07-31,NO3,Site_2,DS2,0.3846526057692308,50,Control_1_2_3,US1,0.01259762331578947,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.4188324338379354,0.0076930521153846165,4.8639472261735405e-4,2.7610523971152814
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-01,DOC,Site_2,DS2,4.78923076923077,50,Control_1_2_3,US1,2.2,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.7779124471876551,0.0957846153846154,0.08494208494208495,0.12013241046500131
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-01,NO3,Site_2,DS2,0.33454094323076927,50,Control_1_2_3,US1,0.01176570484210526,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.3475703428996737,0.006690818864615386,4.542743182280024e-4,2.6897903061770196
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-02,DOC,Site_2,DS2,4.307692307692308,50,Control_1_2_3,US1,2.15,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.6949344911340412,0.08615384615384616,0.08301158301158301,0.03715445441138718
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-02,NO3,Site_2,DS2,0.2844292806923077,50,Control_1_2_3,US1,0.01093378636842105,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.258626986650644,0.005688585613846154,4.221539138386506e-4,2.60084694992799
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-03,DOC,Site_2,DS2,3.8261538461538462,50,Control_1_2_3,US1,2.1,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.5999227361843446,0.07652307692307693,0.08108108108108109,-0.05785730053830937
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-03,NO3,Site_2,DS2,0.23431761815384625,50,Control_1_2_3,US1,0.01010186789473684,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,3.143957190717994,0.004686352363076925,3.900335094492989e-4,2.48617715399534
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-04,DOC,Site_2,DS2,3.344615384615385,50,Control_1_2_3,US1,2.05,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.4895119116411554,0.0668923076923077,0.07915057915057915,-0.16826812508149877
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-04,NO3,Site_2,DS2,0.18420595561538464,50,Control_1_2_3,US1,0.00926994942105263,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.989276532263855,0.0036841191123076927,3.5791310505994714e-4,2.3314964955412005
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-05,DOC,Site_2,DS2,2.8630769230769237,50,Control_1_2_3,US1,2,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.3587497131926229,0.057261538461538475,0.07722007722007722,-0.299030323530031
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-05,NO3,Site_2,DS2,0.1340942930769231,50,Control_1_2_3,US1,0.00843803094736842,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.7657942508486437,0.0026818858615384623,3.257927006705954e-4,2.1080142141259897
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-06,DOC,Site_2,DS2,2.3815384615384616,50,Control_1_2_3,US1,1.95,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0.19991731868433432,0.047630769230769233,0.07528957528957529,-0.45786271803831985
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-06,NO3,Site_2,DS2,0.08398263053846156,50,Control_1_2_3,US1,0.00760611247368421,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,2.4016578012661256,0.0016796526107692312,2.9367229628124366e-4,1.7438777645434713
Murphy et al. 2018,Murphy_et_al_2018_C2,2013-08-07,DOC,Site_2,DS2,1.9,50,Control_1_2_3,US1,1.9,25.9,Murphy et al. 2018 | Murphy_et_al_2018_C2 | Site_2 | Control_1_2_3,0,0.038,0.07335907335907337,-0.6577800367226542
