"Study_ID","Pair_JSC","Koppen","Treatment","Time_Since_Fire","Time_Since_Fire_JSC","DOC_mg_C_L","STDEV_DOC","STER_DOC","TN_mg_N_per_L","STDEV_TN","STER_TN","TDN_mg_N_per_L","STDEV_TDN","STER_TDN","NO3_mg_per_L_as_Nitrate","STDEV_NO3","STER_NO3","NH4_mg_per_L_as_NH4","STER_NH4","TSF"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.745,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.298,NA,NA,NA,NA,NA,0.387,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.138,NA,NA,NA,NA,NA,0.056,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.149,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.059,NA,NA,NA,NA,NA,0.041,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.554,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.415,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.974,NA,NA,NA,NA,NA,0.055,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.383,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.389,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.325,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.197,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.463,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.149,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.112,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 3","Csb","Burn","2","1-3 years",NA,NA,NA,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.511,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.367,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.612,NA,NA,NA,NA,NA,0.116,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.335,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,1.123,NA,NA,NA,NA,NA,0.065,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.245,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.633,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.468,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.234,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.527,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.208,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.346,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.229,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.122,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.186,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","1","1-3 years",NA,NA,NA,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-1 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.266,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.777,NA,NA,NA,NA,NA,0.049,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.314,NA,NA,NA,NA,NA,0.046,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.282,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.421,NA,NA,NA,NA,NA,0.046,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.527,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.474,NA,NA,NA,NA,NA,0.029,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.442,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.389,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.341,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.426,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.447,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,"2-3 years"
"21","Site 4","Csb","Unburn","2","1-3 years",NA,NA,NA,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.71785714,NA,NA,NA,NA,NA,NA,NA,NA,0.3250774,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",2.30357143,NA,NA,NA,NA,NA,NA,NA,NA,0.73065015,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",2.20714286,NA,NA,NA,NA,NA,NA,NA,NA,0.80185759,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.91785714,NA,NA,NA,NA,NA,NA,NA,NA,0.80185759,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.89642857,NA,NA,NA,NA,NA,NA,NA,NA,0.81733746,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.875,NA,NA,NA,NA,NA,NA,NA,NA,0.83591331,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.70357143,NA,NA,NA,NA,NA,NA,NA,NA,0.74613003,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.73571429,NA,NA,NA,NA,NA,NA,NA,NA,0.71517028,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.67142857,NA,NA,NA,NA,NA,NA,NA,NA,0.70278638,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.69285714,NA,NA,NA,NA,NA,NA,NA,NA,0.66563467,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.61785714,NA,NA,NA,NA,NA,NA,NA,NA,0.58204334,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.575,NA,NA,NA,NA,NA,NA,NA,NA,0.51083591,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.17857143,NA,NA,NA,NA,NA,NA,NA,NA,0.48916409,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.09285714,NA,NA,NA,NA,NA,NA,NA,NA,0.42414861,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.31785714,NA,NA,NA,NA,NA,NA,NA,NA,0.3374613,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.26428571,NA,NA,NA,NA,NA,NA,NA,NA,0.33126935,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.33928571,NA,NA,NA,NA,NA,NA,NA,NA,0.27244582,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.01785714,NA,NA,NA,NA,NA,NA,NA,NA,0.26625387,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.99642857,NA,NA,NA,NA,NA,NA,NA,NA,0.26006192,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.11428571,NA,NA,NA,NA,NA,NA,NA,NA,0.24458204,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.11428571,NA,NA,NA,NA,NA,NA,NA,NA,0.24458204,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.11428571,NA,NA,NA,NA,NA,NA,NA,NA,0.23219814,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",1.22142857,NA,NA,NA,NA,NA,NA,NA,NA,0.17027864,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.87857143,NA,NA,NA,NA,NA,NA,NA,NA,0.14860681,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.83571429,NA,NA,NA,NA,NA,NA,NA,NA,0.11764706,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.83571429,NA,NA,NA,NA,NA,NA,NA,NA,0.16718266,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.83571429,NA,NA,NA,NA,NA,NA,NA,NA,0.17647059,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.83571429,NA,NA,NA,NA,NA,NA,NA,NA,0.17956656,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.85714286,NA,NA,NA,NA,NA,NA,NA,NA,0.15479876,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.85714286,NA,NA,NA,NA,NA,NA,NA,NA,0.16099071,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.88928571,NA,NA,NA,NA,NA,NA,NA,NA,0.16718266,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.14551084,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29411765,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18885449,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.03928571,NA,NA,NA,NA,NA,NA,NA,NA,0.44891641,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.975,NA,NA,NA,NA,NA,NA,NA,NA,0.49226006,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.22142857,NA,NA,NA,NA,NA,NA,NA,NA,0.39009288,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.09285714,NA,NA,NA,NA,NA,NA,NA,NA,0.48606811,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.275,NA,NA,NA,NA,NA,NA,NA,NA,0.50154799,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.24285714,NA,NA,NA,NA,NA,NA,NA,NA,0.50154799,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.28571429,NA,NA,NA,NA,NA,NA,NA,NA,0.50154799,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.95357143,NA,NA,NA,NA,NA,NA,NA,NA,0.3993808,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.95357143,NA,NA,NA,NA,NA,NA,NA,NA,0.37770898,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.79285714,NA,NA,NA,NA,NA,NA,NA,NA,0.33436533,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.57857143,NA,NA,NA,NA,NA,NA,NA,NA,0.2755418,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.77142857,NA,NA,NA,NA,NA,NA,NA,NA,0.2755418,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.87857143,NA,NA,NA,NA,NA,NA,NA,NA,0.21981424,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.96428571,NA,NA,NA,NA,NA,NA,NA,NA,0.10216718,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.87857143,NA,NA,NA,NA,NA,NA,NA,NA,0.08978328,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.975,NA,NA,NA,NA,NA,NA,NA,NA,0.07739938,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.93214286,NA,NA,NA,NA,NA,NA,NA,NA,0.07739938,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",0.95357143,NA,NA,NA,NA,NA,NA,NA,NA,0.07739938,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",1.60714286,NA,NA,NA,NA,NA,NA,NA,NA,0.08668731,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08668731,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08978328,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08668731,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05572755,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06811146,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18575851,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13931889,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17027864,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15789474,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17647059,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21052632,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.74642857,NA,NA,NA,NA,NA,NA,NA,NA,0.24148607,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.65357143,NA,NA,NA,NA,NA,NA,NA,NA,0.23219814,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.00714286,NA,NA,NA,NA,NA,NA,NA,NA,0.23839009,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.69285714,NA,NA,NA,NA,NA,NA,NA,NA,0.22600619,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.76785714,NA,NA,NA,NA,NA,NA,NA,NA,0.19504644,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",2.42142857,NA,NA,NA,NA,NA,NA,NA,NA,0.19504644,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.41428571,NA,NA,NA,NA,NA,NA,NA,NA,0.23529412,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.40357143,NA,NA,NA,NA,NA,NA,NA,NA,0.14860681,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.21071429,NA,NA,NA,NA,NA,NA,NA,NA,0.13931889,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.31785714,NA,NA,NA,NA,NA,NA,NA,NA,0.09287926,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.17857143,NA,NA,NA,NA,NA,NA,NA,NA,0.08668731,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.26428571,NA,NA,NA,NA,NA,NA,NA,NA,0.07739938,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.33928571,NA,NA,NA,NA,NA,NA,NA,NA,0.07120743,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.03405573,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.63214286,NA,NA,NA,NA,NA,NA,NA,NA,0.01547988,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.73928571,NA,NA,NA,NA,NA,NA,NA,NA,0.0371517,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.85714286,NA,NA,NA,NA,NA,NA,NA,NA,0.0371517,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.70714286,NA,NA,NA,NA,NA,NA,NA,NA,0.01857585,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.975,NA,NA,NA,NA,NA,NA,NA,NA,0.0247678,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.80357143,NA,NA,NA,NA,NA,NA,NA,NA,0.0247678,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",0.79285714,NA,NA,NA,NA,NA,NA,NA,NA,0.12693498,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.70714286,NA,NA,NA,NA,NA,NA,NA,NA,0.22910217,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",1.70357143,NA,NA,NA,NA,NA,NA,NA,NA,0.18885449,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",1.41428571,NA,NA,NA,NA,NA,NA,NA,NA,0.18575851,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",1.00714286,NA,NA,NA,NA,NA,NA,NA,NA,0.21362229,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.9,NA,NA,NA,NA,NA,NA,NA,NA,0.15170279,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.92142857,NA,NA,NA,NA,NA,NA,NA,NA,0.13931889,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.70714286,NA,NA,NA,NA,NA,NA,NA,NA,0.12693498,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.50357143,NA,NA,NA,NA,NA,NA,NA,NA,0.3126935,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.58928571,NA,NA,NA,NA,NA,NA,NA,NA,0.05572755,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.04643963,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.06811146,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05882353,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247678,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","4","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04334365,NA,NA,NA,NA,"4-5 years"
"22","Site 1","Dfc","Burn","1","1-3 years",NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-1 years"
"22","Site 1","Dfc","Burn","2","1-3 years",NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","3","1-3 years",NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 years"
"22","Site 1","Dfc","Burn","4","3-5 years",NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4-5 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.39642857,NA,NA,NA,NA,NA,NA,NA,NA,0.05882353,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.9,NA,NA,NA,NA,NA,NA,NA,NA,0.09287926,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.00714286,NA,NA,NA,NA,NA,NA,NA,NA,0.08668731,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.51071429,NA,NA,NA,NA,NA,NA,NA,NA,0.08049536,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.32857143,NA,NA,NA,NA,NA,NA,NA,NA,0.06811146,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.32857143,NA,NA,NA,NA,NA,NA,NA,NA,0.06811146,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.275,NA,NA,NA,NA,NA,NA,NA,NA,0.06811146,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.31785714,NA,NA,NA,NA,NA,NA,NA,NA,0.0495356,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.425,NA,NA,NA,NA,NA,NA,NA,NA,0.08978328,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",2.025,NA,NA,NA,NA,NA,NA,NA,NA,0.11764706,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.98571429,NA,NA,NA,NA,NA,NA,NA,NA,0.11764706,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.96428571,NA,NA,NA,NA,NA,NA,NA,NA,0.14241486,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",1.01785714,NA,NA,NA,NA,NA,NA,NA,NA,0.13312693,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.71785714,NA,NA,NA,NA,NA,NA,NA,NA,0.13312693,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.64285714,NA,NA,NA,NA,NA,NA,NA,NA,0.12074303,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.73928571,NA,NA,NA,NA,NA,NA,NA,NA,0.10835913,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.78214286,NA,NA,NA,NA,NA,NA,NA,NA,0.16718266,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.81428571,NA,NA,NA,NA,NA,NA,NA,NA,0.14860681,NA,NA,NA,NA,"0-1 years"
"22","Control","Dfc","Unburn","1","1-3 years",0.73928571,NA,NA,NA,NA,NA,NA,NA,NA,0.12383901,NA,NA,NA,NA,"0-1 years"
